Domain Name,Potential Goal,Initial,isRealGoal,Time to Extract Landmarks,Extracted Landmarks
logistics-p06,(and (at obj11 pos21) (at obj23 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.17368721961975098,"['(at obj11 pos11)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(in obj11 tru1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(at tru2 pos23)', '(at tru1 pos13)', '(at obj11 apt1)', '(in obj23 tru2)', '(in obj11 apn1)', '(at obj23 apt2)', '(in obj23 apn1)', '(at obj11 apt2)', '(at obj23 apt1)', '(in obj11 tru2)', '(at obj11 pos21)', '(in obj23 tru1)', '(at obj23 pos13)']"
logistics-p06,(and (at obj12 pos23) (at obj22 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16636013984680176,"['(at obj22 pos22)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj12 pos12)', '(at apn1 apt1)', '(in obj22 tru2)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos23)', '(at tru1 pos13)', '(at obj22 apt2)', '(in obj12 tru1)', '(in obj22 apn1)', '(at obj12 apt1)', '(at obj22 apt1)', '(in obj12 apn1)', '(at obj12 apt2)', '(in obj22 tru1)', '(at obj22 pos13)', '(in obj12 tru2)', '(at obj12 pos23)']"
logistics-p06,(and (at obj13 pos21) (at obj22 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16635799407958984,"['(at obj22 pos22)', '(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at apn1 apt1)', '(in obj22 tru2)', '(at tru2 pos21)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru1 pos13)', '(at obj22 apt2)', '(in obj13 tru1)', '(at obj13 apt1)', '(in obj22 apn1)', '(at obj22 apt1)', '(in obj13 apn1)', '(at obj13 apt2)', '(in obj22 tru1)', '(at obj22 pos11)', '(in obj13 tru2)', '(at obj13 pos21)']"
logistics-p06,(and (at obj13 pos22) (at obj23 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",True,0.14612770080566406,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj23 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj23 pos13)', '(at obj13 pos22)']"
logistics-p06,(and (at obj11 pos21) (at obj22 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16340112686157227,"['(at obj22 pos22)', '(at obj11 pos11)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at apn1 apt1)', '(in obj11 tru1)', '(in obj22 tru2)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos21)', '(at obj11 apt1)', '(at obj22 apt2)', '(in obj11 apn1)', '(in obj22 apn1)', '(at obj22 apt1)', '(at obj11 apt2)', '(in obj22 tru1)', '(in obj11 tru2)', '(at obj22 pos12)', '(at obj11 pos21)']"
logistics-p06,(and (at obj13 pos22) (at obj21 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16152715682983398,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj21 pos21)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(at tru1 pos13)', '(in obj21 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj21 apt2)', '(in obj21 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj21 apt1)', '(in obj21 tru1)', '(in obj13 tru2)', '(at obj13 pos22)', '(at obj21 pos11)']"
logistics-p06,(and (at obj12 pos23) (at obj23 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16205692291259766,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj12 pos12)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos23)', '(in obj12 tru1)', '(in obj23 tru2)', '(at obj23 apt2)', '(at obj12 apt1)', '(in obj23 apn1)', '(in obj12 apn1)', '(at obj12 apt2)', '(at obj23 apt1)', '(in obj12 tru2)', '(in obj23 tru1)', '(at obj12 pos23)', '(at obj23 pos12)']"
logistics-p06,(and (at obj11 pos22) (at obj21 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16200494766235352,"['(at obj11 pos11)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj21 pos21)', '(at apn1 apt1)', '(in obj11 tru1)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos21)', '(at tru1 pos13)', '(at obj11 apt1)', '(in obj21 tru2)', '(in obj11 apn1)', '(at obj21 apt2)', '(in obj21 apn1)', '(at obj11 apt2)', '(in obj11 tru2)', '(at obj21 apt1)', '(at obj11 pos22)', '(in obj21 tru1)', '(at obj21 pos13)']"
logistics-p06,(and (at obj13 pos23) (at obj23 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.15037107467651367,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj23 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj23 pos11)', '(at obj13 pos23)']"
logistics-p06,(and (at obj13 pos22) (at obj23 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16289305686950684,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj23 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj23 pos11)', '(at obj13 pos22)']"
