Domain Name,Potential Goal,Initial,isRealGoal,Time to Extract Landmarks,Extracted Landmarks
logistics-p01,(and (at obj11 pos21) (at obj23 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.2837870121002197,"['(at obj11 pos11)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(in obj11 tru1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(at tru2 pos23)', '(at tru1 pos13)', '(at obj11 apt1)', '(in obj23 tru2)', '(in obj11 apn1)', '(at obj23 apt2)', '(in obj23 apn1)', '(at obj11 apt2)', '(at obj23 apt1)', '(in obj11 tru2)', '(at obj11 pos21)', '(in obj23 tru1)', '(at obj23 pos13)']"
logistics-p01,(and (at obj12 pos23) (at obj22 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.18387579917907715,"['(at obj22 pos22)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj12 pos12)', '(at apn1 apt1)', '(in obj22 tru2)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos23)', '(at tru1 pos13)', '(at obj22 apt2)', '(in obj12 tru1)', '(in obj22 apn1)', '(at obj12 apt1)', '(at obj22 apt1)', '(in obj12 apn1)', '(at obj12 apt2)', '(in obj22 tru1)', '(at obj22 pos13)', '(in obj12 tru2)', '(at obj12 pos23)']"
logistics-p01,(and (at obj13 pos21) (at obj22 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.15305399894714355,"['(at obj22 pos22)', '(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at apn1 apt1)', '(in obj22 tru2)', '(at tru2 pos21)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru1 pos13)', '(at obj22 apt2)', '(in obj13 tru1)', '(at obj13 apt1)', '(in obj22 apn1)', '(at obj22 apt1)', '(in obj13 apn1)', '(at obj13 apt2)', '(in obj22 tru1)', '(at obj22 pos11)', '(in obj13 tru2)', '(at obj13 pos21)']"
logistics-p01,(and (at obj13 pos22) (at obj23 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",True,0.1573491096496582,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj23 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj23 pos13)', '(at obj13 pos22)']"
logistics-p01,(and (at obj11 pos21) (at obj22 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.15789103507995605,"['(at obj22 pos22)', '(at obj11 pos11)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at apn1 apt1)', '(in obj11 tru1)', '(in obj22 tru2)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos21)', '(at obj11 apt1)', '(at obj22 apt2)', '(in obj11 apn1)', '(in obj22 apn1)', '(at obj22 apt1)', '(at obj11 apt2)', '(in obj22 tru1)', '(in obj11 tru2)', '(at obj22 pos12)', '(at obj11 pos21)']"
logistics-p01,(and (at obj13 pos22) (at obj21 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16210103034973145,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj21 pos21)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(at tru1 pos13)', '(in obj21 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj21 apt2)', '(in obj21 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj21 apt1)', '(in obj21 tru1)', '(in obj13 tru2)', '(at obj13 pos22)', '(at obj21 pos11)']"
logistics-p01,(and (at obj12 pos23) (at obj23 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.15787196159362793,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj12 pos12)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos23)', '(in obj12 tru1)', '(in obj23 tru2)', '(at obj23 apt2)', '(at obj12 apt1)', '(in obj23 apn1)', '(in obj12 apn1)', '(at obj12 apt2)', '(at obj23 apt1)', '(in obj12 tru2)', '(in obj23 tru1)', '(at obj12 pos23)', '(at obj23 pos12)']"
logistics-p01,(and (at obj11 pos22) (at obj21 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.16051983833312988,"['(at obj11 pos11)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj21 pos21)', '(at apn1 apt1)', '(in obj11 tru1)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos21)', '(at tru1 pos13)', '(at obj11 apt1)', '(in obj21 tru2)', '(in obj11 apn1)', '(at obj21 apt2)', '(in obj21 apn1)', '(at obj11 apt2)', '(in obj11 tru2)', '(at obj21 apt1)', '(at obj11 pos22)', '(in obj21 tru1)', '(at obj21 pos13)']"
logistics-p01,(and (at obj13 pos23) (at obj23 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.15869903564453125,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj23 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj23 pos11)', '(at obj13 pos23)']"
logistics-p01,(and (at obj13 pos22) (at obj23 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos11)', '(at obj12 pos12)', '(at obj13 pos13)', '(at obj21 pos21)', '(at obj22 pos22)', '(at obj23 pos23)']",False,0.1624891757965088,"['(at apn1 apt2)', '(at tru1 pos11)', '(at obj13 pos13)', '(at tru2 pos22)', '(at obj23 pos23)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj23 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj23 pos11)', '(at obj13 pos22)']"
