Domain Name,Potential Goal,Initial,isRealGoal,Time to Extract Landmarks,Extracted Landmarks
logistics-p04,(and (at obj13 pos23) (at obj21 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",True,0.3236520290374756,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj13 pos11)', '(at obj21 pos21)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(at tru2 pos23)', '(in obj13 tru1)', '(at obj13 apt1)', '(in obj21 tru2)', '(in obj13 apn1)', '(at obj21 apt2)', '(in obj21 apn1)', '(at obj13 apt2)', '(at obj21 apt1)', '(in obj13 tru2)', '(in obj21 tru1)', '(at obj13 pos23)', '(at obj21 pos11)']"
logistics-p04,(and (at obj13 pos22) (at obj23 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.35191893577575684,"['(at obj23 pos22)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj13 pos11)', '(at apn1 apt1)', '(at tru1 pos12)', '(at tru1 apt1)', '(at tru2 apt2)', '(in obj23 tru2)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj13 pos22)', '(at obj23 pos12)']"
logistics-p04,(and (at obj11 pos23) (at obj21 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.3237466812133789,"['(at apn1 apt2)', '(at obj11 pos13)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj21 pos21)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj21 tru2)', '(in obj11 tru1)', '(at obj11 apt1)', '(at obj21 apt2)', '(in obj21 apn1)', '(in obj11 apn1)', '(at obj21 apt1)', '(at obj11 apt2)', '(in obj21 tru1)', '(in obj11 tru2)', '(at obj11 pos23)', '(at obj21 pos13)']"
logistics-p04,(and (at obj13 pos22) (at obj22 pos13)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.26258087158203125,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj13 pos11)', '(at obj22 pos21)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(in obj13 tru1)', '(at tru1 pos13)', '(at obj13 apt1)', '(in obj22 tru2)', '(in obj13 apn1)', '(at obj22 apt2)', '(in obj22 apn1)', '(at obj13 apt2)', '(at obj22 apt1)', '(in obj13 tru2)', '(in obj22 tru1)', '(at obj13 pos22)', '(at obj22 pos13)']"
logistics-p04,(and (at obj12 pos21) (at obj22 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.2287750244140625,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj12 pos13)', '(at obj22 pos21)', '(at apn1 apt1)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos21)', '(at tru1 pos13)', '(in obj22 tru2)', '(in obj12 tru1)', '(at obj12 apt1)', '(at obj22 apt2)', '(in obj12 apn1)', '(in obj22 apn1)', '(at obj22 apt1)', '(at obj12 apt2)', '(in obj22 tru1)', '(in obj12 tru2)', '(at obj22 pos12)', '(at obj12 pos21)']"
logistics-p04,(and (at obj13 pos22) (at obj21 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.21417498588562012,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj13 pos11)', '(at obj21 pos21)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(in obj13 tru1)', '(at obj13 apt1)', '(in obj21 tru2)', '(in obj13 apn1)', '(at obj21 apt2)', '(in obj21 apn1)', '(at obj13 apt2)', '(at obj21 apt1)', '(in obj13 tru2)', '(in obj21 tru1)', '(at obj13 pos22)', '(at obj21 pos11)']"
logistics-p04,(and (at obj12 pos23) (at obj22 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.21773695945739746,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj12 pos13)', '(at obj22 pos21)', '(at apn1 apt1)', '(at tru1 pos12)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos21)', '(at tru2 pos23)', '(at tru1 pos13)', '(in obj22 tru2)', '(in obj12 tru1)', '(at obj12 apt1)', '(at obj22 apt2)', '(in obj12 apn1)', '(in obj22 apn1)', '(at obj22 apt1)', '(at obj12 apt2)', '(in obj22 tru1)', '(in obj12 tru2)', '(at obj22 pos12)', '(at obj12 pos23)']"
logistics-p04,(and (at obj13 pos23) (at obj23 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.20506906509399414,"['(at obj23 pos22)', '(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj13 pos11)', '(at apn1 apt1)', '(at tru1 apt1)', '(at tru2 apt2)', '(in obj23 tru2)', '(at tru2 pos23)', '(in obj13 tru1)', '(at obj13 apt1)', '(at obj23 apt2)', '(in obj23 apn1)', '(in obj13 apn1)', '(at obj13 apt2)', '(at obj23 apt1)', '(in obj13 tru2)', '(in obj23 tru1)', '(at obj23 pos11)', '(at obj13 pos23)']"
logistics-p04,(and (at obj13 pos23) (at obj22 pos12)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.22495603561401367,"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj13 pos11)', '(at obj22 pos21)', '(at apn1 apt1)', '(at tru1 pos12)', '(at tru1 apt1)', '(at tru2 apt2)', '(at tru2 pos21)', '(at tru2 pos23)', '(in obj13 tru1)', '(at obj13 apt1)', '(in obj22 tru2)', '(in obj13 apn1)', '(at obj22 apt2)', '(in obj22 apn1)', '(at obj13 apt2)', '(at obj22 apt1)', '(in obj13 tru2)', '(in obj22 tru1)', '(at obj13 pos23)', '(at obj22 pos12)']"
logistics-p04,(and (at obj11 pos22) (at obj21 pos11)),"['(at apn1 apt2)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj11 pos13)', '(at obj12 pos13)', '(at obj13 pos11)', '(at obj21 pos21)', '(at obj22 pos21)', '(at obj23 pos22)']",False,0.2135322093963623,"['(at apn1 apt2)', '(at obj11 pos13)', '(at tru1 pos11)', '(at tru2 pos22)', '(at obj21 pos21)', '(at apn1 apt1)', '(at tru2 apt2)', '(at tru1 apt1)', '(at tru2 pos21)', '(at tru1 pos13)', '(in obj21 tru2)', '(in obj11 tru1)', '(at obj11 apt1)', '(at obj21 apt2)', '(in obj11 apn1)', '(in obj21 apn1)', '(at obj11 apt2)', '(at obj21 apt1)', '(in obj21 tru1)', '(in obj11 tru2)', '(at obj11 pos22)', '(at obj21 pos11)']"
